Event Count,Jaccard Similarity
29,0.3235294117647059
59,0.47058823529411764
89,0.5588235294117647
119,0.7352941176470589
149,0.7941176470588235
179,0.7941176470588235
209,0.9117647058823529
239,0.9117647058823529
269,0.9117647058823529
299,0.9117647058823529
329,0.9117647058823529
359,0.8529411764705882
389,0.8529411764705882
419,0.8529411764705882
449,0.9117647058823529
479,0.9117647058823529
509,0.9117647058823529
539,0.9117647058823529
569,0.9117647058823529
599,0.9117647058823529
629,0.9117647058823529
659,0.9117647058823529
689,0.9117647058823529
719,0.9117647058823529
749,0.9117647058823529
779,0.9117647058823529
809,0.9117647058823529
839,0.9117647058823529
869,0.9117647058823529
899,0.9117647058823529
929,0.9117647058823529
959,0.9117647058823529
989,0.9117647058823529
1019,0.9117647058823529
1049,0.9117647058823529
1079,0.9117647058823529
1109,0.9117647058823529
1139,0.9117647058823529
1169,0.9117647058823529
1199,0.9117647058823529
1229,0.9117647058823529
1259,0.9117647058823529
1289,0.9117647058823529
1319,0.9117647058823529
1349,0.9117647058823529
1379,0.9117647058823529
1409,0.9117647058823529
1439,0.9117647058823529
1469,0.9117647058823529
1499,0.9117647058823529
1529,0.9117647058823529
1559,0.9117647058823529
1589,0.9117647058823529
1619,0.9117647058823529
1649,0.9117647058823529
1679,0.9117647058823529
1709,0.9411764705882353
1739,0.9705882352941176
1769,0.9705882352941176
1799,0.9705882352941176
1829,0.9705882352941176
1859,0.9705882352941176
1889,0.9705882352941176
1919,0.9705882352941176
1949,0.9705882352941176
1979,0.9705882352941176
2009,0.9705882352941176
2039,0.9705882352941176
2069,0.9705882352941176
2099,0.9705882352941176
2129,0.9705882352941176
2159,0.9705882352941176
2189,0.9705882352941176
2219,0.9705882352941176
2249,0.9705882352941176
2279,0.9705882352941176
2309,0.9705882352941176
2339,0.9705882352941176
2369,0.9705882352941176
2399,0.9705882352941176
2429,0.9705882352941176
2459,0.9411764705882353
2489,0.9411764705882353
2519,0.9705882352941176
2549,0.9705882352941176
2579,0.9705882352941176
2609,0.9705882352941176
2639,0.9411764705882353
2669,0.9411764705882353
2699,0.9411764705882353
2729,0.9411764705882353
2759,0.9117647058823529
2789,0.9705882352941176
2819,0.9705882352941176
2849,0.9705882352941176
2879,0.9705882352941176
2909,0.9705882352941176
2939,0.9705882352941176
2969,0.9705882352941176
2999,0.9705882352941176
3029,0.9705882352941176
3059,0.9705882352941176
3089,0.9705882352941176
3119,0.9705882352941176
3149,0.9705882352941176
3179,0.9705882352941176
3209,0.9705882352941176
3239,0.9705882352941176
3269,0.9705882352941176
3299,0.9705882352941176
3329,0.9705882352941176
3359,0.9705882352941176
3389,0.9705882352941176
3419,0.9705882352941176
3449,0.9705882352941176
3479,0.9705882352941176
3509,0.9705882352941176
3539,0.9705882352941176
3569,0.9705882352941176
3599,0.9705882352941176
3629,0.9705882352941176
3659,0.9705882352941176
3689,0.9705882352941176
3719,0.9705882352941176
3749,0.9705882352941176
3779,0.9705882352941176
3809,0.9705882352941176
3839,0.9705882352941176
3869,0.9705882352941176
