Event Count,P2P Jacc,Order Management Jacc
32309,0.1184,0.7698
32339,0.1184,0.7698
32369,0.1184,0.7698
32399,0.1189,0.7659
32429,0.1189,0.7659
32459,0.1189,0.7659
32489,0.1184,0.7698
32519,0.1184,0.7698
32549,0.1189,0.7659
32579,0.1184,0.7698
32609,0.1189,0.7659
32639,0.1189,0.7659
32669,0.1189,0.7659
32699,0.1189,0.7659
32729,0.1189,0.7659
32759,0.1189,0.7659
32789,0.1189,0.7659
32819,0.1189,0.7659
32849,0.1189,0.7659
32879,0.1189,0.7659
32909,0.1189,0.7659
32939,0.1189,0.7659
32969,0.1189,0.7659
32999,0.1189,0.7659
33029,0.1189,0.7659
33059,0.1189,0.7659
33089,0.0969,0.7814
33119,0.0969,0.7814
33149,0.0969,0.7814
33179,0.0969,0.7814
33209,0.0969,0.7814
33239,0.0969,0.7814
33269,0.0969,0.7814
33299,0.0969,0.7814
33329,0.0969,0.7814
33359,0.0969,0.7814
33389,0.0969,0.7814
33419,0.0969,0.7814
33449,0.0969,0.7814
33479,0.0969,0.7814
33509,0.0969,0.7814
33539,0.0969,0.7814
33569,0.0969,0.7814
33599,0.0969,0.7814
33629,0.0969,0.7814
33659,0.0969,0.7814
33689,0.0969,0.7814
33719,0.0969,0.7814
33749,0.0969,0.7814
33779,0.0969,0.7814
33809,0.0969,0.7814
33839,0.0969,0.7814
33869,0.0969,0.7814
33899,0.0969,0.7814
33929,0.0969,0.7814
33959,0.0969,0.7814
33989,0.0969,0.7814
34019,0.0969,0.7814
34049,0.0969,0.7814
34079,0.0969,0.7814
34109,0.0969,0.7814
34139,0.0969,0.7814
34169,0.0969,0.7814
34199,0.0969,0.7814
34229,0.0969,0.7814
34259,0.0969,0.7814
34289,0.0969,0.7814
34319,0.0969,0.7814
34349,0.0965,0.7854
34379,0.0965,0.7854
34409,0.0965,0.7854
34439,0.0965,0.7854
34469,0.0965,0.7854
34499,0.0965,0.7854
34529,0.0965,0.7854
34559,0.0965,0.7854
34589,0.0965,0.7854
34619,0.0965,0.7854
34649,0.0965,0.7854
34679,0.0965,0.7854
34709,0.0965,0.7854
34739,0.0965,0.7854
34769,0.0965,0.7854
34799,0.0965,0.7854
34829,0.0965,0.7854
34859,0.0965,0.7854
34889,0.0965,0.7854
34919,0.0965,0.7854
34949,0.0965,0.7854
34979,0.0965,0.7854
35009,0.0965,0.7854
35039,0.0965,0.7854
35069,0.0965,0.7854
35099,0.0965,0.7854
35129,0.0965,0.7854
35159,0.0965,0.7854
35189,0.0965,0.7854
35219,0.0965,0.7854
35249,0.0965,0.7854
35279,0.0965,0.7854
35309,0.0965,0.7854
35339,0.0965,0.7854
35369,0.0965,0.7854
35399,0.0965,0.7854
35429,0.0965,0.7854
35459,0.0965,0.7854
35489,0.0965,0.7854
35519,0.0965,0.7854
35549,0.0965,0.7854
35579,0.0965,0.7854
35609,0.0965,0.7854
35639,0.0965,0.7854
35669,0.0965,0.7854
